Date,close,volume,tasi,oil,vix,repo_rate,saibor_3m,alrajhi,rsi,ma20,ma50,ma200,above_ma20,above_ma50,above_ma200,ret_1d,ret_5d,ret_20d,vol_ratio,bb_upper,bb_lower,bb_pct,high_52w,low_52w,dist_from_high,dist_from_low,rate_change_3m,rate_regime,saibor_change_3m,saibor_rising,vix_high,oil_bull,oil_bear,tasi_20d,rs_vs_tasi_20d,rs_vs_alrajhi,fwd_30d,fwd_30d_vs_tasi,fwd_60d,fwd_60d_vs_tasi,fwd_90d,fwd_90d_vs_tasi,pe_hist,pb_hist
2010-03-04,29.702369689941406,416713,6478.580078125,78.54000091552734,18.71999931335449,1.5,0.6414835164835164,11.08173370361328,,,,,0,0,0,,,,,,,,,,,,,stable,,0,0,0,0,,,,0.0276816402351924,-0.0359372625613729,-0.3993079894964205,-0.3041837474403421,-0.3743944811770625,-0.309230522904715,1.8,
2010-03-07,31.03845596313477,596408,6478.580078125,78.54000091552734,18.71999931335449,1.5,0.6373626373626373,11.26459789276123,,,,,0,0,0,0.0449824807630019,,,,,,,,,,,,stable,,0,0,0,0,,,,-0.0231786956257232,-0.0867975984222887,-0.4251654725685165,-0.3300412305124381,-0.3894039177562467,-0.3242399594838991,1.88,
2010-03-08,30.42179107666016,443103,6553.990234375,80.47000122070312,17.790000915527344,1.5,0.635989010989011,11.22802448272705,,,,,0,0,0,-0.0198677694279328,,,,,,,,,,,,stable,,0,0,0,0,,,,0.0033787926855415,-0.0421521979472523,-0.4135132898384805,-0.3473749223184553,-0.3756756519525661,-0.3242123407481263,1.84,
2010-03-09,29.702369689941406,367827,6530.10009765625,79.91000366210938,17.920000076293945,1.5,0.6346153846153846,11.33774471282959,,,,,0,0,0,-0.0236482258689462,,,,,,,,,,,,stable,,0,0,0,0,,,,0.0311415001069828,0.0028892921262864,-0.3993079894964205,-0.3129264532734985,-0.3660902138602966,-0.3180924540872504,1.8,
2010-03-10,29.49681854248047,139214,6565.9501953125,80.4800033569336,18.56999969482422,1.5,0.6332417582417582,11.301172256469728,,,,,0,0,0,-0.0069203618972712,,,,,,,,,,,,stable,,0,0,0,0,,,,0.0313583830353627,0.0063551592838024,-0.3993033094192836,-0.3133187533830449,-0.3616727583391164,-0.3020911365935251,1.79,
2010-03-11,30.832904815673828,334195,6565.9501953125,80.27999877929688,18.059999465942383,1.5,0.6318681318681318,11.33774471282959,,,,,0,0,0,0.0452959450955419,0.0380621188657306,,,,,,,,,,,stable,,0,0,0,0,,,,-0.0133336038712992,-0.0383368276228595,-0.4173332891234705,-0.3313487330872319,-0.4040001182778791,-0.3444184965322878,1.87,
2010-03-14,30.730127334594727,189181,6565.9501953125,80.27999877929688,18.059999465942383,1.5,0.6277472527472527,11.374316215515137,,,,,0,0,0,-0.0033333700374171,-0.0099337618116781,,,,,,,,,,,stable,,0,0,0,0,,,,-0.0100336798014973,-0.0350369035530576,-0.4247491393846495,-0.3387645833484108,-0.411371127230923,-0.3517895054853318,1.86,
2010-03-15,30.832904815673828,525568,6578.10009765625,77.88999938964844,18.0,1.5,0.6263736263736264,11.447464942932127,,,,,0,0,0,0.0033445185553591,0.0135137914127967,,,,,,,,,,,stable,,0,0,0,0,,,,-0.0133336038712992,-0.066738051883981,-0.4200000470142196,-0.3303206695165762,-0.4133332450785701,-0.3454108531514629,1.87,
2010-03-16,30.216249465942383,215974,6613.56005859375,79.0199966430664,17.690000534057617,1.5,0.625,11.410889625549316,,,,,0,0,0,-0.0199999109204258,0.0173009689585474,,,,,,,,,,,stable,,0,0,0,0,,,,0.0714285939725982,0.0262774407910024,-0.4122447918090228,-0.3194581690359576,-0.3972791469672075,-0.3148862826970878,1.83,
2010-03-17,30.216249465942383,0,6674.41015625,81.95999908447266,16.90999984741211,1.5,0.6236263736263736,11.410889625549316,,,,,0,0,0,0.0,0.0243901193081488,,,,,,,,,,,stable,,0,0,0,0,,,,0.0680272594076878,0.0390269351749168,-0.4095237999050247,-0.3251073252516583,-0.4027211307752035,-0.3151538480857805,1.83,
2010-03-18,30.730127334594727,631209,6674.41015625,81.4800033569336,16.6200008392334,1.5,0.6222527472527473,11.776625633239746,,,,,0,0,0,0.0170066728245525,-0.0033333700374171,,,,,,,,,,,stable,,0,0,0,0,,,,0.050167405924127,0.021167081691356,-0.4167224810549177,-0.3323060064015513,-0.4140468662106303,-0.3264795835212073,1.86,
2010-03-21,31.03845596313477,356792,6674.41015625,81.4800033569336,16.6200008392334,1.5,0.6181318681318682,11.813197135925291,,,,,0,0,0,0.0100334315306573,0.0100334315306573,,,,,,,,,,,stable,,0,0,0,0,,,,0.0397352930512888,0.0107349688185178,-0.4132451796186219,-0.3288287049652555,-0.4158941540912021,-0.3283268714017791,1.88,
2010-03-22,31.244009017944336,394334,6692.60986328125,80.54000091552734,16.8700008392334,1.5,0.6167582417582418,11.886344909667969,,,,,0,0,0,0.0066225283581666,0.0133332945672224,,,,,,,,,,,stable,,0,0,0,0,,,,0.0361843661556453,0.0064335879644779,-0.4171054155340693,-0.3644234147410129,-0.4157893062872956,-0.3447587378657515,1.89,
2010-03-23,30.62734603881836,284261,6738.830078125,80.69999694824219,16.350000381469727,1.5,0.6153846153846154,11.849769592285156,,,,,0,0,0,-0.019736999140277,0.0136051488898163,,,,,,,,,,,stable,,0,0,0,0,,,,0.0536916279258044,0.0318406540486042,-0.4013421723737431,-0.3397766071342742,-0.406711297800723,-0.3378744407447325,1.85,
2010-03-24,31.03845596313477,375747,6756.97998046875,79.62000274658203,17.549999237060547,1.5,0.614010989010989,11.92292022705078,59.42026607739182,,,,0,0,0,0.0134229692574521,0.0272107396425596,,,,,,,,,,,stable,,0,0,0,0,,,,0.0397352930512888,0.0307253680569163,-0.4132451796186219,-0.3524872611033713,-0.4105960822437534,-0.3380533304090801,1.88,
2010-03-25,29.702369689941406,285130,6756.97998046875,79.61000061035156,18.39999961853028,1.5,0.6126373626373627,12.032634735107422,40.57973392260818,,,,0,0,0,-0.0430461577979351,-0.0334446269442011,,,,,,,,,,,stable,,0,0,0,0,,,,0.0692040042649277,0.0601940792705553,-0.384083231851645,-0.3233253133363944,-0.382699069570674,-0.3101563177360007,1.8,
2010-03-28,29.59958839416504,122876,6756.97998046875,79.61000061035156,18.39999961853028,1.5,0.6085164835164836,12.398371696472168,43.75004530833298,,,,0,0,0,-0.0034603735947429,-0.046357575604879,,,,,,,,,,,stable,,0,0,0,0,,,,0.072916696872143,0.0639067718777706,-0.3847224018441224,-0.3239644833288718,-0.3763889122477907,-0.3038461604131174,1.79,
2010-03-29,29.59958839416504,0,6770.0498046875,81.16999816894531,17.59000015258789,1.5,0.6071428571428572,12.398371696472168,49.1227641776136,,,,0,0,0,0.0,-0.0526315500304349,,,,,,,,,,,stable,,0,0,0,0,,,,0.0590275905038235,0.0604056586293032,-0.3833331754593763,-0.3361592789416399,-0.3750000080547937,-0.3103624319660607,1.79,
2010-03-30,29.59958839416504,0,6814.990234375,81.27999877929688,17.1299991607666,1.5,0.6057692307692308,12.398371696472168,50.90903385396545,,,,0,0,0,0.0,-0.0335568626596212,,,,,,,,,,,stable,,0,0,0,0,,,,0.0798610889604285,0.0982294462839412,-0.3819445290197786,-0.3157022580609118,-0.3722221352304499,-0.2968529682831614,1.79,
2010-03-31,30.113466262817383,142858,6801.009765625,82.69999694824219,17.59000015258789,1.5,0.6043956043956044,12.581236839294434,42.55314864325407,30.32416181564331,,,0,0,0,0.0173609802207128,-0.0298014083373227,,0.4908037427487249,31.52175151994318,29.12657211134344,0.4120334985891079,,,,,,stable,,0,0,0,0,,,,0.0614335618869088,0.0775076197086305,-0.3952219417512993,-0.3279467037279934,-0.3856654578892787,-0.3120631780118363,1.82,
2010-04-01,30.01068878173828,136132,6801.009765625,84.01000213623047,17.469999313354492,1.5,0.603021978021978,12.508091926574709,42.55314864325407,30.33957777023316,,,0,0,0,-0.0034130073297475,0.0103802859844306,0.0103802859844306,0.4913795079382811,31.51112080010951,29.1680347403568,0.3596342686065975,,,,,,stable,,0,0,0,0,0.0497685733002957,-0.039388287315865,-0.1183322657795911,0.0582193844203762,0.0742934422420978,-0.3945204485198017,-0.3272452104964958,-0.382191861267691,-0.3085895813902486,1.82,
2010-04-04,30.01068878173828,0,6801.009765625,84.01000213623047,17.469999313354492,1.5,0.5989010989010989,12.508091926574709,41.3042899411865,30.28818941116333,,,0,0,0,0.0,0.0138887197382204,-0.0331127032419781,0.0,31.420151755323,29.156227067003663,0.3774249731641659,,,,,,stable,,0,0,0,0,0.0497685733002957,-0.0828812765422738,-0.1435022658035111,0.0273974396227743,0.0434714974444959,-0.3945204485198017,-0.3272452104964958,-0.3780820991462952,-0.3044798192688528,1.82,
2010-04-05,30.01068878173828,0,6805.31982421875,85.87999725341797,17.020000457763672,1.5,0.5975274725274725,12.508091926574709,47.49990372913881,30.267634296417235,,,0,0,0,0.0,0.0138887197382204,-0.0135134152320597,0.0,31.40430218711601,29.13096640571846,0.3869742354906345,,,,,,stable,,0,0,0,0,0.0383475685583956,-0.0518609837904553,-0.127519885899886,0.0102742146365595,0.0560089859820752,-0.3945204485198017,-0.3206459269573321,-0.3808217287084146,-0.3091645671142888,1.82,
2010-04-06,30.01068878173828,103118,6759.47021484375,86.1500015258789,16.229999542236328,1.5,0.5961538461538461,12.288652420043944,47.49990372913881,30.28305025100708,,,0,0,0,0.0,0.0138887197382204,0.0103802859844306,0.4867972796039455,31.39554482905207,29.170555672962088,0.377589754303601,,,,,,stable,,0,0,0,0,0.0351250537904961,-0.0247447678060654,-0.0734906893549878,0.0068495823504453,0.0367898535050283,-0.3945204485198017,-0.3022631662563108,-0.3835615489374641,-0.3102628386138766,1.82,
2010-04-07,30.01068878173828,126576,6774.97998046875,85.58999633789062,16.6200008392334,1.5,0.5947802197802198,12.032634735107422,39.99995758121741,30.30874376296997,,,0,0,0,0.0,-0.0034130073297475,0.01742120895234,0.5993251342167558,31.367206125740907,29.25028140019904,0.3592037885733529,,,,,,stable,,0,0,0,0,0.0318354204552873,-0.0144142115029473,-0.0473032693617521,0.0171236063200748,0.0723149017855898,-0.3904109406209793,-0.2898615343042662,-0.382191861267691,-0.2955480974016337,1.82,
2010-04-08,30.113466262817383,66381,6774.97998046875,84.80999755859375,16.479999542236328,1.5,0.5934065934065934,12.178932189941406,36.36362613872875,30.27277183532715,,,0,0,0,0.0034246958417576,0.0034246958417576,-0.0233334665402891,0.3355849405619673,31.30479959148081,29.24074407917349,0.4228191434000315,,,,,,stable,,0,0,0,0,0.0318354204552873,-0.0551688869955764,-0.0975270119426603,-0.3378839253213601,-0.2826926298558451,-0.3938564221257631,-0.2933070158090499,-0.3870306608211777,-0.3003868969551204,1.82,
2010-04-11,30.01068878173828,106811,6774.97998046875,84.80999755859375,16.479999542236328,1.5,0.5892857142857143,12.398371696472168,31.24998187675618,30.236799907684325,,,0,0,0,-0.0034130073297475,0.0,-0.0234115057520939,0.5514580510392081,31.251717068700177,29.22188274666848,0.3886061175082876,,,,,,stable,,0,0,0,0,0.0318354204552873,-0.0552469262073812,-0.113443773323499,-0.3684930143450171,-0.3133017188795021,-0.3917805647351091,-0.291231158418396,-0.3890409987286329,-0.3023972348625756,1.82,
